gene,F517_21h,F517_29h,F517_33h,F517_37h,F517_41h,F517_45h,F517_49h,F517_53h,F517_57h
SCO4020,8.81484945860453,8.06758374673034,8.43578599596857,9.66858956191631,8.39898115305977,8.32142707212112,8.21782309926898,8.53094815369795,8.30022543383205
SCO4021,8.15678535690465,7.20294005867028,8.63097489847799,9.0603957142188,7.5331133875441,7.6350126706096,7.54088143225704,8.03189261522561,7.79152469295588
SCO4022,6.11547721741994,5.64064663329883,7.47257802733821,6.68805599368526,5.361456459074,5.54432051622381,5.58161905764679,6.32892420508941,6.27094416616856
SCO4023,5.88806672131686,5.51306958223937,8.56414948998573,6.51306958223937,5.70965824817047,5.80161855250846,5.88806672131686,6.70659194512269,6.2521397647305
SCO4024,9.76919503369638,8.29129862617106,9.21377929103174,7.36583637654434,7.29155444584384,7.395177076918,7.33786963875638,7.35657423769425,7.3492197865551
SCO4025,8.96337778695499,8.08480838780436,8.47888194828346,7.46216141139287,7.62205181945638,7.6669143583064,7.27715822476734,7.37359021470985,7.6122541923889
SCO4026,10.1091051350073,10.1721496665568,9.77222291895254,9.37177664433792,9.33016994822949,9.32192809488736,9.30454146269032,9.29742581304527,9.32267930294437
SCO4027,9.39886242738461,8.49652093737252,7.31691002012074,7.06129617926887,7.42159734512842,6.67634890990759,6.87310228215224,6.45760888303048,6.22881869049588
SCO4028,10.2122937167886,9.33663052930901,8.81092860493742,7.51394686718029,7.89043318119983,7.23415213479892,7.37696945844532,7.17103776280939,7.22988695788337
SCO4029,7.8934700798462,7.54002037879019,7.53138146051631,7.64144969206763,7.26157260281574,7.28950661719499,7.17103776280939,7.17103776280939,6.955488469041
SCO4030,6.45578384162215,5.68494338181792,6.08510356837642,4.85244281158614,4.62449086490779,5.13841402869709,5.73395684429387,5.70659194512269,5.20076240536491
SCO4031,8.33836498469804,7.31338695355704,8.63662462054365,6.62205181945638,7.06129617926887,6.92547202135024,7.60486205815886,7.45852053869487,7.74670092076892
SCO4032,6.88264304936184,6.2997168157972,5.46669961910134,4.71271804791953,4.91222403991156,5.88806672131686,6.20945336562895,4.99749314438943,5.93598350712884
SCO4033,10.2324209271761,10.0073387968112,9.82248231390619,8.60753581122747,8.65065288121346,8.56901168023383,8.55990813740605,8.34380259451012,8.19858146006538
SCO4034,11.4927989981973,11.5115879531518,11.8639281289081,12.5379194054499,12.6876429864381,12.9083926207737,12.8345807798261,12.8690368429359,12.8633474247088
SCO4035,5.50250034052918,5.00998408857262,6.23946593469539,5.37310681881292,5.92283213947754,5.82725447949531,5.61470984411521,5.24158598656976,5.29768054864069
SCO4036,11.2586314607529,10.7630278907524,10.6375305515253,10.1179316403982,10.1823943534045,10.2384047393251,10.2384047393251,9.9290117730195,10.0039082622397
SCO4037,10.6147609591054,10.2719168788973,10.0811135257712,9.47348027567336,9.44133038725703,9.32593002544486,9.56118185294572,9.15566154376826,8.91753783980803
tRNA_31,6.45578384162215,6.79369361600166,5.02729169166774,7.26157260281574,6.87719891067171,6.77258950389693,6.73846761933144,6.48649986183547,6.64385618977472
SCO4038,8.79007693062577,9.32593002544486,8.69116190455308,10.4217726457675,10.3942244885434,9.46613312322062,9.48560572171333,9.68941565252521,9.5312731460119
SCO4039,11.4824998710837,11.7400618094703,11.5924829922563,12.3404064908533,12.0236388591601,11.7670579286043,11.6710495683796,11.8399473438955,11.8783915727162
SCO4040,4.30580842952409,4.23946593469539,4.67556504950206,4.28950661719499,3.97982211806237,4.14295795384204,4.10619940383193,4.49541091574286,3.63097489847799
SCO4041,10.4093909361377,10.5075744318428,10.2539131261841,9.68747289025898,9.67860013909946,9.60135811819869,9.49329951881088,9.7224280742918,9.64545829437123
SCO4042,10.7046721909593,9.85062095284807,9.65801307870268,9.35032534711566,9.50526021251307,9.1548181090521,9.26873691957906,9.15903036033902,9.08466077486712
SCO4043,10.1144653577235,9.65801307870268,9.10692638547537,8.55884584810035,8.51569983828404,8.22828426002454,8.24608077911696,8.12297175396686,8.08539868856582
SCO4044,4.30580842952409,4.79585928321977,4.90689059560852,3.25633975325979,4.21377929103174,4.14295795384204,3.51657552574091,4.42253203582577,3.25633975325979
SCO4045,5.83289001416474,5.80161855250846,6.65344223860392,5.29564140336709,4.96962635095648,5.64064663329883,5.12469574744931,5.29768054864069,4.72489276186563
SCO4046,7.63581887070931,7.4383298205356,6.58161905764679,7.25056161138346,7.01246935196222,7.15987133677839,7.02852004001005,6.68026183620346,6.66770293172909
SCO4047,7.79658045046343,7.72147899522271,7.5213823287488,7.32343012005259,7.77038859570366,7.37985966650555,7.15987133677839,7.07324898203064,7.21863050254025
SCO4048,7.34478905269617,6.67556504950206,7.64665870634526,5.63742992061529,6.45212681801406,6.99120688154199,6.39898115305977,6.3497112514009,6.11316335158169
SCO4049,5.41315776606062,5.55458885167764,8.47888194828346,5.20511442990461,5.80161855250846,5.85798099512757,5.58161905764679,7.02852004001005,6.36729339909628
SCO4050,4.69116190455308,4.79585928321977,5.56816725817818,4.17880315278877,4.21377929103174,4.95419631038687,4.87992354800825,4.73696559416621,4.83007499855769
SCO4051,7.79658045046343,7.35950555270384,6.28745587763022,6.95096084134548,6.87719891067171,6.93598350712884,6.66927878665463,6.66927878665463,6.67713234464902
SCO4052,7.8293703855811,7.62976135988894,7.57742882803575,6.85936222552593,7.01246935196222,7.10619940383193,6.93990565283648,7.00936210320369,6.8510549374619
SCO4053,6.3497112514009,5.59825932333461,8.00562454919388,6.13613668798603,5.90689059560852,5.73696559416621,6.27922364393312,6.9836270302658,6.56901168023383
SCO4054,12.1552750307309,11.8930065227448,12.1217853122739,11.9318455401837,12.1274211975044,12.1255928454653,12.0761104040041,11.6861113983768,11.7884464595075
SCO4055,7.8934700798462,8.18211842435312,8.77405491290143,9.29359937182887,9.40891939011589,9.21337428610486,8.9614496943982,8.7115713833678,8.70524838548508
SCO4056,6.83569954775157,7.22131858798513,5.51306958223937,7.59079494602331,7.78717704011997,7.83885374683819,8.04105067628408,7.23628000397654,7.65025396097288
SCO4057,4.57826784814715,5.83289001416474,6.4447848426729,5.05407667275579,5.54088143225704,5.82725447949531,5.49185309632967,5.58496250072116,5.23095443483987
SCO4058,8.87276037077704,8.76800048342072,8.47888194828346,7.81199898587503,8.05467968009619,8.07622177319355,8.04984854945056,7.83218677503754,7.90421646131019
SCO4059,6.95613411462837,6.48291997155967,5.34182765232507,5.92283213947754,6.45212681801406,6.38658105322962,6.2521397647305,5.88806672131686,6.11316335158169
SCO4060,6.54432051622381,6.3497112514009,4.60486205815886,5.41503749927884,5.88264304936184,5.28950661719499,5.23946593469539,4.06847973788277,5.01495034146597
SCO4061,6.68026183620346,6.08746284125034,4.90689059560852,4.89616418901546,5.361456459074,5.37696945844532,5.1963972128035,4.79585928321977,4.62449086490779
SCO4063,8.74576768117309,8.52356195605701,7.10153802646206,7.86487396113495,8.97409586782458,9.09978611970047,9.05708919220682,8.83937877688252,8.72546093845619
SCO4064,4.69116190455308,4.55799545312089,3.28950661719499,3.62449086490779,3.53051471669878,3.4594316186373,2.78427130894456,2.68805599368526,2.55799545312089
SCO4065,5.68026183620346,5.23946593469539,7.34478905269617,4.71271804791953,5.28950661719499,5.24370292758186,4.99498192523338,5.80161855250846,5.47393118833241
SCO4066,6.18211842435312,6.06608919045777,6.47483259107394,5.15650448567999,5.16546535325161,4.57826784814715,5.37696945844532,4.82442843541655,5.47393118833241
tRNA_32,4.4594316186373,2.50250034052918,1.3536369546147,1.15200309344505,2.3536369546147,2.57154198495883,2.03952836418664,0.637429920615292,2
SCO4067,11.0668366621293,10.8503604994023,10.8464915747894,10.4038996720623,10.3582848951804,10.3908854672856,10.3040343642524,10.5032736370205,10.5657367880234
SCO4068,10.8365764061271,10.5350593234507,10.4834239307089,9.25830429676278,9.53257238365998,9.7224280742918,9.83306577039824,9.96136930126113,9.26574525949424
SCO4069,10.3091605205158,11.2986990414757,11.2252409159721,11.3254303907937,11.3574909135956,11.190030408212,11.056562455193,11.2000812140586,11.2061325394062
SCO4070,11.9069740824892,12.1682542484578,11.875664037855,11.5972766490857,11.7562319808245,11.7614588910971,11.7052963913096,11.886543373329,11.9419034786727
SCO4071,11.2214528608728,11.0137103800309,11.0097508754826,9.98528852902953,10.0681064758588,10.1663025880411,10.0766671639995,10.162601129534,9.91405286705934
tRNA_33,4.11547721741994,4.23946593469539,1.28950661719499,2.78427130894456,3.70659194512269,3.4594316186373,3.51657552574091,2.25633975325979,2.28950661719499
SCO4072,8.39422448854342,8.11142551353872,7.64665870634526,9.24871824793358,8.99921707544565,9.05075561960989,9.10765300097342,9.00109538106962,8.89683693094459
SCO4073,10.635718120331,10.6105122399989,10.6280404309619,11.7165336942614,11.4293486187156,11.7117386620555,11.7105673037257,11.7266912206346,11.7105673037257
SCO4074,9.30580842952408,9.39481992998193,9.955488469041,11.3809420035186,11.1626710563469,11.450581226512,11.4786572819214,11.5524556337215,11.4950777426439
SCO4075,10.1457906565799,10.2670467436068,10.7666209260139,12.478629196166,12.1118420612973,12.3387673280816,12.4374053123073,12.3568493016269,12.3330932174033
tRNA_34,3.62449086490779,0.736965594166206,0.830074998557688,1.15200309344505,0,0,0,0.637429920615292,0
SCO4076,9.5980525001616,9.37117161390721,9.07235594886013,9.76726488363887,9.64205169292798,9.51854388129039,9.71271804791953,9.34182765232507,9.11070079606687
SCO4077,11.656871725614,11.356879861049,11.1342836980033,9.5357073859191,9.85746269261045,10.2603315185576,10.2465426843642,10.300860954322,9.75433079945894
SCO4078,12.9638293111486,12.8110401400124,12.5871263807454,11.0209027956247,11.5845971888023,12.0618961772151,12.0632078034222,12.0266002858467,11.4476572504248
SCO4079,13.7968845848059,13.5357883732627,13.5501054450567,12.049054394963,12.5170952137915,13.0530773870993,12.9846360255564,13.0408604750945,12.478629196166
SCO4080,10.2972984283786,12.5016160652696,12.9616506576437,12.5132615339097,12.0761104040041,11.751311587563,11.6290023795781,11.5708044377245,11.7129090701033
SCO4081,9.11374216604919,8.61122976925355,7.98299357469431,7.25056161138346,7.58412736608661,7.67006606909757,7.8008998999203,7.39136294372252,7.37648719367704
SCO4082,7.93270688741266,7.34725225124723,6.96450131877861,6.51306958223937,6.91886323727459,6.79297100389495,6.93990565283648,6.64545829437123,7.02729169166774
SCO4083,7.7279204545632,6.72640740246763,8.04409048996853,6.50250034052918,6.71577137189708,6.68805599368526,6.58579715219997,6.93598350712884,6.88671271367089
SCO4084,6.59162623100217,6.37600476764316,5.97982211806237,6.61143471208235,6.51306958223937,6.62123788711271,6.60403836699125,6.2521397647305,6.55117418726487
SCO4085,7.56139402958275,7.14522456081399,7.12699120543698,7.20674306041536,7.27042511775825,7.15987133677839,7.50161606526957,7.13613668798603,7.15650448567999
SCO4086,13.687217708382,13.790744439077,13.6683802678114,13.8818468512374,13.9037772624512,13.957888004307,13.8440954688726,13.9319173387645,14.1299448159798
SCO4087,12.3961290367288,12.3961290367288,12.2284178862036,12.6560772079656,12.3698396531386,12.3751601337139,12.2284178862036,12.325898803348,12.4735648325327
SCO4088,13.154536854535,13.1721149325331,13.0110136623429,12.5511741872649,12.8051168665672,12.7902127200786,12.8489706196793,12.6483076436223,12.7068557116582
SCO4089,10.3034002404495,10.7354620035758,11.1720107254443,11.418848183887,11.6451079859842,11.9101013580404,11.8385036206283,11.7951603085127,11.8813264310428
SCO4090,9.01433049396304,9.02974734339405,9.19420965356574,8.48694672417167,8.79766152585376,8.90655659976471,8.83095528111651,8.80072018082435,8.78427130894456
SCO4091,12.5132615339097,12.3907959228583,12.6560772079656,13.482345803587,13.3549686520144,13.2721761582332,13.3499722740196,13.1857702082914,13.2994942390094
tRNA_35,3.62449086490779,3.67556504950206,1.15200309344505,2,1.15200309344505,2.03952836418664,1.28950661719499,0.637429920615292,1
SCO4092,12.2909787877764,11.9451186487194,12.0056245491939,11.3121266275916,11.247531983615,11.364499478639,11.3079597229094,11.2555859683938,11.247531983615
tRNA_36,6.70351911107306,4.90153736111431,2.03952836418664,4.05407667275579,3.53051471669878,2.57154198495883,2.50250034052918,2,0
tRNA_37,5.50250034052918,4.90153736111431,2.03952836418664,2.78427130894456,2.3536369546147,1.28950661719499,2.78427130894456,1.18762700317577,2.28950661719499
tRNA_38,4.87992354800825,4.23946593469539,2,2.47393118833241,2.71271804791953,2.57154198495883,2.03952836418664,2,1
SCO4093,6.47753342501261,6.11084576868829,7.87446911791614,6.72489276186563,6.57994442595453,6.41691478651951,6.45029482406517,7.10037032502973,6.55117418726487
SCO4094,9.30580842952408,9.56224242422107,8.94658141630576,8.74968323716094,8.82725447949531,8.69116190455308,8.74389938896575,8.57048823059098,8.73320367537001
SCO4095,8.69638801425988,9.31766384494372,8.33141461661909,8.85936222552593,8.78971476292187,8.66454604854191,8.33390073655344,8.35265652981252,8.28591590768409
SCO4096,10.8724183783514,10.4210128557792,10.9787104591064,9.16043171551563,9.48135097190433,9.54410581348647,9.64865717603855,9.65135072632165,9.4814630999144
SCO4097,6.02236781302845,5.95160851589772,8.19530384780923,5.74296433478765,5.46669961910134,5.82725447949531,5.99498192523338,6.38658105322962,6.06608919045777
tRNA_39,0.289506617194985,4.23946593469539,1.28950661719499,2.47393118833241,2.71271804791953,2.95935801550265,0,2.68805599368526,1.53051471669878
SCO4098,8.19092208273735,7.83920378809694,7.01122725542325,6.3497112514009,6.78717704011997,6.7630278907524,6.56985560833095,6.78935250427819,6.56901168023383
SCO4099,7.46669961910134,7.19201877229293,6.70659194512269,6.00749453654692,6.60486205815886,6.93598350712884,6.955488469041,6.63420601974101,6.74893823583228
SCO4100,7.10736239868804,6.88264304936184,5.94381716460688,6.1743709064735,6.08746284125034,6.28745587763022,6.0198995574377,5.86074213480463,5.47393118833241
SCO4101,6.89481776330794,6.97345821254751,5.92018741822198,5.57154198495883,6.13157119354024,6.09451759878429,5.79585928321977,5.27301849440642,5.55117418726487
SCO4102,5.71271804791953,5.64064663329883,6.93205066950692,5.94381716460688,5.75785296064003,5.82725447949531,5.70965824817047,6.02974734339405,6.06608919045777
SCO4103,7.50073124767613,7.19201877229293,8.44800155535644,7.19858146006538,7.23840473932508,7.11778737810714,7.09216984392787,7.31389077582194,7.48784003382305
SCO4104,5.92018741822198,5.29768054864069,6.18982455888002,5.05407667275579,5.01495034146597,5.01495034146597,4.99498192523338,5.48112668973662,5.58329174773664
SCO4105,3.62449086490779,3.23946593469539,4.73696559416621,3.62449086490779,3.03952836418664,3.86349800009514,3.70043971814109,4.17880315278877,3.63097489847799
SCO4106,7.46669961910134,6.86967951651145,7.91155843665136,6.50250034052918,6.52877966532803,6.5331133875441,6.77698127301409,6.92547202135024,6.67713234464902
tRNA_40,5.30580842952409,4.68805599368526,2.25633975325979,3.4594316186373,3.70659194512269,4.28950661719499,3.70043971814109,2.78427130894456,2
SCO4107,6.65821148275179,6.2521397647305,7.79369361600166,6.03464614280689,5.73395684429387,6.01742707175818,6.2521397647305,6.29359937182887,5.81591693556103
SCO4108,11.9902221739474,11.9364334609297,12.3961290367288,12.1937991166768,11.9037145088409,11.827166249361,11.9397424428085,11.8442262682236,11.8167170252613
SCO4109,7.30580842952409,9.02974734339405,8.01371038003091,8.46102462539056,8.43346952944506,7.84688328624424,7.9418627343587,8.23787384877966,8.86693544523073
SCO4110,9.64365580154732,9.23601419190008,9.43277386357565,8.92068367289896,8.67693652584439,8.67438845976098,8.54775142162408,8.61020461818299,8.56901168023383
SCO4111,9.05060448084899,8.76560841150843,8.98267674257689,7.93401842844924,8.14974711950468,8.1372758076985,8.224537693168,8.09803208296053,8.217015243882
SCO4112,7.7279204545632,7.45852053869487,5.65344223860392,6.11316335158169,6.69116190455308,6.38658105322962,6.58579715219997,6.20945336562895,6.36729339909628
SCO4113,11.6290023795781,11.6354662135991,11.6557791510041,11.8915305766204,11.8813264310428,12.1200398298385,12.1154410917913,12.1217853122739,12.2158026119761
SCO4114,12.1937991166768,12.433991058797,12.3675967603357,12.3603289130683,12.5798135134529,12.6917435191713,12.669524858572,12.654213340895,12.8000685113634
