gene,ds1_33h,ds1_41h,ds1_45h,ds1_49h,ds1_53h,ds1_57h,ds1_61h,ds1_65h,ds2_33h,ds2_41h,ds2_45h,ds2_49h,ds2_53h,ds2_57h,ds2_61h,ds2_65h,ds1_cluster,ds2_cluster,highlighted,profile_selected,ds1_var,ds2_var,ds1_median,ds2_median
SCO3828,0.238163542,0.4522458942,0.38869937990000003,1.6723726851,0.5680583004,-0.4639774258,-1.7242189112,-1.1313434646,,,,,,,,,ds1_3,,True,False,75.8345978756,,56.6009104704,
SCO3834,0.8952915236000001,-0.9375956261,1.5333299157,0.7264112311,-1.7348999722,0.0089728684,0.14784646910000002,-0.6393564096000001,,,,,,,,,ds1_3,,True,False,15.9458775923,,71.3707637835,
SCO3849,1.4293699802,-0.0358204887,-0.0043387458,1.5580781353000002,0.2440158234,-1.110009866,-0.8529877206,-1.2283071178,,,,,,,,,ds1_3,,True,False,30.6145675266,,90.1618614062,
SCO3850,0.5537715096,-0.045224252400000005,-0.2241038764,1.9005779723,0.5921266230000001,-0.2167200512,-0.8598595832,-1.7005683417,,,,,,,,,ds1_3,,True,False,22.4962063733,,90.4779969651,
SCO3851,1.1205396393,-0.5256718483,-0.386920451,1.8221745967,0.5659525186000001,-0.3778454547,-0.9158621552,-1.3023668454,,,,,,,,,ds1_3,,True,False,19.4613050076,,93.7531613556,
SCO3852,1.392360524,-0.28899965380000003,-0.5556397831000001,1.585435349,0.2198085595,-0.9506716643,-1.4822243978,0.0799310664,,,,,,,,,ds1_3,,True,False,39.9342438037,,80.0075872534,
SCO3856,0.0628525941,1.6452690561,-1.7829378693,0.6821205632,0.7809620316,-0.9705378599000001,-0.2631292878,-0.1545992281,,,,,,,,,ds1_3,,True,False,23.760748609,,52.9210925645,
SCO3863,0.3481150437,-1.9860601249,1.2851366807,0.9988842825,-0.2120096635,0.7205599330000001,-0.7420849023,-0.4125412492,,,,,,,,,ds1_3,,True,False,8.3333333333,,9.3070308548,
SCO3870,0.8138357634000001,-0.6662054706,-1.7270192155,0.8569352969,1.0195788305,-0.37214056370000004,-0.9615080622000001,1.0365234212,,,,,,,,,ds1_3,,True,False,9.5852301467,,88.2271117855,
SCO3888,2.0064801343,-0.2216285862,-0.42248744600000004,1.2704865964,-0.6388403618,-0.47670398700000005,-0.34283264350000003,-1.1744737061000001,,,,,,,,,ds1_3,,True,False,41.287303996,,82.8907435508,
SCO3910,-0.3269163558,-1.2757114042,0.5984985092,2.0984885479,-0.9211633687,-0.7066735442000001,0.3492094853,0.18426813050000002,,,,,,,,,ds1_3,,True,False,23.9630753667,,52.6808295397,
SCO3913,0.9149826178,0.2045105106,-0.0443904207,2.0741404077,-0.5212607941,-0.6724374753,-1.2785967274,-0.6769481185,,,,,,,,,ds1_3,,True,False,53.1992918563,,70.2453211937,
SCO3921,-0.6195609830000001,0.706768782,0.7805622409,2.0482393313,-1.0587209202,-0.6039164676000001,-0.7698372324,-0.48353475100000004,,,,,,,,,ds1_3,,True,False,25.3161355589,,65.1997976732,
SCO3926,-0.5458054033,-0.28918269080000003,-0.11365896780000001,2.476263273,0.39689014450000004,-0.5031501421,-0.8732559034,-0.5481003101,,,,,,,,,ds1_3,,True,False,90.8826504805,,60.2554375316,
SCO3931,0.8562886961,0.33097079830000004,0.6520127572000001,1.217855768,-0.47997759510000004,0.09806168380000001,-2.1833483892,-0.4918637192,,,,,,,,,ds1_3,,True,False,59.1679312089,,8.3839150228,
SCO3938,-0.39293450620000003,0.7345241334,-1.0385153793,0.8409967693,-2.0179805343,0.4824961056,1.0472912919,0.3441221197,,,,,,,,,ds1_3,,True,False,91.0217501265,,2.5037936267000003,
SCO3952,0.1535703653,0.5181848246,-0.5264769405,2.3469749783,-1.1466095219,-0.39727662960000004,-0.4644639501,-0.48390312630000004,,,,,,,,,ds1_3,,True,False,93.3990895296,,39.7698533131,
SCO3953,0.7674492409,0.19434027280000002,-0.38730300970000003,2.2736283553,-0.6631714311,-0.6408737743,-0.6969584913,-0.8471111625000001,,,,,,,,,ds1_3,,True,False,96.7121901872,,49.2792109256,
SCO3955,1.0379198812,-1.2333286959,0.9204353536000001,0.7144980559,-0.072249057,-0.825530604,0.9961021668000001,-1.5378471007,,,,,,,,,ds1_3,,True,False,19.0313606474,,46.8259989884,
SCO3960,0.6981267037000001,-0.743777435,-0.5651943267,2.2023190664,-0.8865391411,-0.9707805574,0.0187807607,0.2470649293,,,,,,,,,ds1_3,,True,False,16.1355589277,,86.1406170966,
SCO3962,1.1126399211,-0.9282736806,-1.0877687576,2.0566634276,-0.49953047500000003,-0.4537112964,-0.17697251960000002,-0.0230466194,,,,,,,,,ds1_3,,True,False,3.2498735458,,80.6904400607,
SCO3968,-0.8011850056,0.1204163268,-0.0961285362,2.4461473637,0.0844346606,-0.1977410602,-0.5611612882,-0.9947824609,,,,,,,,,ds1_3,,True,False,11.5705614568,,88.7708649469,
SCO3971,-1.0285098325,-0.0243029354,-0.1051688377,2.4400338294,-0.823945585,-0.41705853470000004,0.2275532513,-0.2686013554,,,,,,,,,ds1_3,,True,False,40.5159332322,,86.2544258978,
SCO3980,-0.3586898476,-0.6857318619,-1.620227458,1.7709228204,1.0395998891,0.4320181554,-0.6094312089,0.0315395115,,,,,,,,,ds1_3,,True,False,61.899342438,,59.8887202833,
SCO3989,0.8262411306,1.2803010612999999,-0.158905085,1.3957967688,-0.4849132916,-0.7717460226,-1.6335603407,-0.4532142209,,,,,,,,,ds1_3,,True,False,92.7541729894,,17.2230652504,
SCO4003,0.09481964150000001,1.5403633299,0.8005327992,1.0124363871,-0.11411892,-1.5042090125,-0.9510619289000001,-0.8787622962,,,,,,,,,ds1_3,,True,False,66.679312089,,7.5240263025,
SCO4004,-0.4262317137,-0.9676028773,-0.8246486039,2.220349169,0.8296759523,-0.7190354571,-0.22999502400000002,0.1174885547,,,,,,,,,ds1_3,,True,False,34.1426403642,,4.7673242286,
SCO4010,0.2814832114,0.0846377482,0.9623694227,1.083212994,1.1271936333,-1.3084930043,-1.5299476563,-0.7004563489000001,,,,,,,,,ds1_3,,True,False,53.363682347,,9.6611026808,
SCO4038,-1.0296327619,-0.4303886699,-0.4988852479,1.2694852482,1.7267747655,0.4875769816,-0.2565234393,-1.2684068763,,,,,,,,,ds1_3,,True,False,76.9979767324,,80.7157309054,
SCO4044,0.7212509746,0.11297822090000001,1.1582074133,1.3961258595000001,-0.4885491959,-0.1407513152,-1.6153920884000001,-1.1438698688,,,,,,,,,ds1_3,,True,False,79.9317147193,,15.2377339403,
SCO4045,0.21028709110000002,-0.31526526450000003,1.1685859613,1.5555945793000001,-1.1355920069,0.3901302819,-0.2759252901,-1.5978153521,,,,,,,,,ds1_3,,True,False,8.004552352,,23.1031866464,
SCO4055,-0.9328357318,-0.7286613744,-1.2469492806,2.1367211397,-0.1562371169,0.5956397646,0.31447589930000003,0.0178467001,,,,,,,,,ds1_3,,True,False,45.8143651998,,61.9499241275,
SCO4069,-1.1978214634,0.4722257416,1.0520726988,0.11844804710000001,1.7328771847,-0.1456819086,-0.7586726265,-1.2734476736,,,,,,,,,ds1_3,,True,False,52.6428932726,,89.8077895802,
SCO4070,-0.6020279412,-0.3228639075,-0.0583534718,2.4877550428,0.3859832654,-0.6286261755,-0.6494144668,-0.6124523453,,,,,,,,,ds1_3,,True,False,88.808801214,,93.6140617097,
SCO4080,0.35536638460000003,-0.1002588474,-0.0532021135,1.0160391401,1.8599819447,-0.6635708573,-1.2910860333,-1.1232696179,,,,,,,,,ds1_3,,True,False,77.7314112291,,74.9747091553,
SCO4095,0.5577728304,0.9316984344,0.7419487937,0.6719918397,0.6191329436,-0.34546129070000003,-1.2216852631,-1.955398288,,,,,,,,,ds1_3,,True,False,53.9200809307,,68.2220536166,
SCO4102,0.0230575162,-1.2823441056,0.8736619549,2.0427077501,-0.4871909491,-0.6222089232,-0.8415758683000001,0.2938926249,,,,,,,,,ds1_3,,True,False,30.2857865453,,38.1891755185,
SCO4108,-1.4489348687999999,0.7460977982,0.2319738208,0.9891780499,-1.7274129624999999,-0.3370059335,0.675858237,0.8702458589000001,,,,,,,,,ds1_3,,True,False,47.5973697521,,98.937784522,
SCO4114,0.7759206911000001,-1.2483481499,-1.5742132314,1.3366376416999999,1.2033299765,0.004586117000000001,-0.2866641435,-0.2112489014,,,,,,,,,ds1_3,,True,False,17.210419828,,96.6110268083,
SCO4115,0.4073494389,-1.042205195,-1.5495626072,2.0523795542,-0.18080111640000002,0.0865094779,0.2984798058,-0.0721493582,,,,,,,,,ds1_3,,True,False,2.5923115832,,92.1471927162,
SCO4116,0.4848981792,-1.876080642,0.9173582401,1.6930405007,-0.2544990569,-0.4956101493,0.00714151,-0.4762485818,,,,,,,,,ds1_3,,True,False,23.3055134041,,78.2372281234,
SCO4125,1.5787062906,0.4385307787,-0.0612444098,1.5105281414,-0.7445451839,-0.8549363074,-0.9039430768000001,-0.9630962328,,,,,,,,,ds1_3,,True,False,66.14820435,,65.4906423875,
SCO4130,-0.6487377990000001,0.4778652601,2.0734534517,-0.107101237,0.7560370171,-0.4191196079,-1.1644133306,-0.9679837544000001,,,,,,,,,ds1_3,,True,False,1.2518968134000001,,92.8300455235,
SCO4131,-0.9033973508,1.4557927478,1.1674533983,-0.020858723500000002,0.5857804185000001,0.2761960627,-1.2454092741,-1.3155572791,,,,,,,,,ds1_3,,True,False,3.4395548811,,75.9484066768,
SCO4146,0.42497347760000004,1.5450308628,-0.3362145649,1.3430326091,-0.4327948136,-1.1811847829,0.027211543,-1.3900543311,,,,,,,,,ds1_3,,True,False,6.3353566009,,36.0900354072,
SCO4147,-0.4362603172,-0.8977427763,1.2604510092,1.9640819005,0.103244189,-0.5612359117,-0.3956036611,-1.0369344323,,,,,,,,,ds1_3,,True,False,44.6762771877,,38.2397572079,
SCO4150,0.0481324511,0.6272161261,1.3608786397000001,1.0835848599,-0.35896870410000004,0.1482554631,-1.1416036186,-1.7674952172,,,,,,,,,ds1_3,,True,False,58.889731917,,24.3045017704,
SCO4158,1.9696900133000002,-0.5497846555,-0.9828131809,1.3008513672,0.09476414970000001,-0.74620441,-0.49922836660000003,-0.5872749173,,,,,,,,,ds1_3,,True,False,15.3515427415,,93.2852807284,
SCO4162,0.3559328579,-0.9143935426,0.5897921126,2.2400053898,-0.23258470950000001,-0.8160520813000001,-0.2918323746,-0.9308676522,,,,,,,,,ds1_3,,True,False,3.9074355083,,86.2923621649,
SCO4174,0.8581170168000001,0.2965456113,0.4072864104,1.7045846364,-0.6655762559,-1.7187844447,-0.8397583981000001,-0.0424145763,,,,,,,,,ds1_3,,True,False,80.134041477,,5.7789580172,
SCO4175,-0.0090195671,0.3168472254,0.4684902399,1.9436389488999999,-0.3910067528,0.3394405,-1.5266150192999999,-1.141775575,,,,,,,,,ds1_3,,True,False,62.8098128477,,8.7379868488,
SCO4177,1.0428936569,0.222043341,-1.1407490735,1.9850080287,0.0233364744,-0.47772336740000004,-0.9359023014000001,-0.7189067588,,,,,,,,,ds1_3,,True,False,41.2620131512,,77.124430956,
SCO4178,0.1541179889,1.1741556121,-1.6545671714,1.4713344789,-0.4469619903,0.024011785900000002,-1.1465800399,0.4244893357,,,,,,,,,ds1_3,,True,False,61.2038442084,,47.6226605969,
SCO4180,0.5143642911,0.46613482650000004,0.1677841723,2.1095398114,-0.39798949580000004,-1.0714149649,-1.1533344566000001,-0.635084184,,,,,,,,,ds1_3,,True,False,45.0935761254,,90.617096611,
SCO4181,0.7208665712,0.4100162406,0.2140519318,1.8508379853,-1.4383092799,-1.2715682674,-0.3792415461,-0.10665363550000001,,,,,,,,,ds1_3,,True,False,36.1026808295,,76.9600404654,
SCO4183,-1.2549541917,-0.2587653475,-0.9712718002,1.376175859,0.0774263902,1.2980502252,-1.0805418041000001,0.813880669,,,,,,,,,ds1_3,,True,False,76.8588770865,,1.8715225089,
SCO4191,0.9573548644000001,0.4128380058,-0.1242721386,1.9717108426,-1.2526936131,-0.7392501681,-0.3453912364,-0.8802965568000001,,,,,,,,,ds1_3,,True,False,55.0581689428,,75.2908447142,
SCO4195,0.7144645038,-1.8213809496,1.452845318,1.0339662796,-0.1828590237,-0.34055203570000003,0.0596465232,-0.9161306155000001,,,,,,,,,ds1_3,,True,False,47.0915528579,,55.3363682347,
SCO4206,0.7172778397,0.5742576003000001,0.43611661300000004,1.8246263466000001,-0.3054193242,-0.9669297649,-1.0728500511,-1.2070792595,,,,,,,,,ds1_3,,True,False,78.8694992413,,65.6044511887,
SCO4207,-0.07520708970000001,0.7300289248,-1.0040084233,2.1716521977,-0.8504173189,-0.6233400577,-0.7057364275,0.3570281946,,,,,,,,,ds1_3,,True,False,29.957005564,,22.1800708144,
SCO4218,-1.1687341939,0.0063006641000000006,-0.43668337900000004,2.3009051186000002,0.5224440476000001,-0.2933624465,-0.8878655726,-0.0430042382,,,,,,,,,ds1_3,,True,False,76.3909964593,,61.899342438,
SCO4219,1.8384357637000002,0.2675592952,-0.2579899216,1.2570876651,-0.24802214620000002,-0.7234839952000001,-0.9241439829,-1.209442678,,,,,,,,,ds1_3,,True,False,34.7496206373,,62.5189681335,
SCO4223,-0.9196248781,-0.6741452844,0.5359415807,2.3898883828,-0.0847935972,-0.30570309900000003,-0.1905107191,-0.7510523857,,,,,,,,,ds1_3,,True,False,35.8624178048,,50.4552352049,
SCO4224,0.7599856548,0.5373153713000001,0.5086307377,0.1586191902,1.157882364,-0.0192516972,-0.9625583671000001,-2.1406232538,,,,,,,,,ds1_3,,True,False,49.1906929691,,78.8315629742,
SCO4225,0.2318415222,-0.031169263000000003,-1.1393889709,1.2548572373,1.3316132061000001,0.6088817035,-0.6911268728000001,-1.5655085624,,,,,,,,,ds1_3,,True,False,69.3222053617,,80.5892766818,
SCO4237,-0.1554543555,-0.4900670165,1.5194348778,-0.4941231433,1.4286185167,0.3159119356,-0.4353799216,-1.6889408932,,,,,,,,,ds1_3,,True,False,35.0657561963,,74.0642387456,
SCO4238,0.3001738995,0.18994559530000002,0.8584559011,1.8871233171,-0.41843428180000003,-1.6471150718,-0.6233844909,-0.5467648684,,,,,,,,,ds1_3,,True,False,8.85179565,,71.5351542742,
SCO4239,0.0290818883,0.8155038688,1.0113334552,1.5101431812000001,0.0158606622,-1.025520363,-1.4964147166,-0.8599879762,,,,,,,,,ds1_3,,True,False,93.3232169954,,46.7880627213,
SCO4249,0.0659178168,-0.3406422321,0.9567449431,1.732768592,0.5357560364,-0.3800730196,-0.94862331,-1.6218488267,,,,,,,,,ds1_3,,True,False,80.6525037936,,14.0111279717,
SCO4250,0.5571534409000001,-0.011500878400000001,1.0039526667,1.4435178178,0.2551433537,-0.2813649997,-1.3217924650000001,-1.6451089360000002,,,,,,,,,ds1_3,,True,False,92.564491654,,50.9231158321,
SCO4255,-1.793612193,0.6952391769,0.7143336036,0.7668763983,1.3700885108,-0.14696554550000002,-0.8833876852,-0.7225722659,,,,,,,,,ds1_3,,True,False,77.6302478503,,91.7678300455,
SCO4257,-2.2511040557,0.5355485916,0.6931225933,0.9754749329,0.9593632872000001,-0.2900142627,-0.39944643820000003,-0.22294464830000002,,,,,,,,,ds1_3,,True,False,83.5862417805,,93.7278705109,
SCO4258,-1.4093774931,-0.2526827383,-0.4110279469,2.1327987652,0.9379126556,-0.40867677300000005,-0.3716293861,-0.21731708330000002,,,,,,,,,ds1_3,,True,False,63.9479008599,,97.3571067274,
SCO4259,-0.3615033729,0.5135695258,0.9253747135,1.9492784963,-0.07404534900000001,-0.8332509204,-1.0161816564,-1.1032414369,,,,,,,,,ds1_3,,True,False,50.8472432979,,85.6853818918,
SCO4260,0.3519954726,0.9047982822,0.5932607729,1.6612277368,-0.1207125876,-1.3389941427,-1.1558750235,-0.8957005106,,,,,,,,,ds1_3,,True,False,49.7344461305,,92.1977744057,
SCO4261,-1.8578338174,-0.2527404955,-0.614038367,1.6566168234,1.152086985,-0.08237307590000001,-0.12140385790000001,0.11968580520000001,,,,,,,,,ds1_3,,True,False,86.3808801214,,95.2959028832,
SCO4264,1.2488361597,0.0649795786,-0.2564873305,2.0053125471,-0.7626703009,-0.7224321787,-0.7639330017,-0.8136054735,,,,,,,,,ds1_3,,True,False,96.0293373799,,67.741527567,
SCO4266,-0.0586281191,-1.5049613977,0.8138218306,1.9424410743,0.21732402350000002,-0.2497989938,-0.0733393137,-1.0868591042,,,,,,,,,ds1_3,,True,False,57.0940819423,,36.8866970157,
SCO4267,0.2113481194,-1.7282513833,1.8534198041,0.9606423468,-0.1850460323,-0.5226744705,-0.0404250716,-0.5490133126,,,,,,,,,ds1_3,,True,False,60.3186646434,,38.5306019221,
SCO4273,0.1496035384,-0.7185599736,1.7350343943,1.4276132081,-1.2273681757000001,-0.5610426491,-0.7683086117,-0.036971730700000004,,,,,,,,,ds1_3,,True,False,1.7703591300000001,,72.9135053111,
SCO4274,0.1449760586,-0.1908029326,1.8866718462,0.8147278687,-0.3682987413,-0.019623503400000002,-1.8452026136000002,-0.4224479827,,,,,,,,,ds1_3,,True,False,38.2397572079,,15.6423874557,
SCO4275,0.4825483863,-1.5884699071,1.4680748573,1.2495204143,-0.2229329773,-0.5757142491,0.23212328670000001,-1.0451498111,,,,,,,,,ds1_3,,True,False,46.6616084977,,47.4709155286,
SCO4276,-0.11911861060000001,-1.3137673408000001,0.9789704563,1.826946076,-0.43839171390000004,-0.2471649253,0.5147858905,-1.2022598321,,,,,,,,,ds1_3,,True,False,35.1669195751,,20.7890743551,
SCO4278,1.3392358098,0.4633365082,-0.4836606318,1.7496570868,-0.42227699820000003,-0.5700857863000001,-1.1757762996,-0.9004296887000001,,,,,,,,,ds1_3,,True,False,80.9180576631,,58.7000505817,
SCO4280,-0.8344606694000001,1.3097355762,1.0483526349,1.2612692443,-1.4246680017,-0.8570219096,-0.3134528915,-0.1897539833,,,,,,,,,ds1_3,,True,False,21.8892261002,,52.4026302479,
SCO4281,0.5555198012,0.0317481855,-0.10166330100000001,2.3180329383,-0.364094821,-1.0937243895,-0.8631274936000001,-0.4826909199,,,,,,,,,ds1_3,,True,False,77.2003034901,,97.2559433485,
SCO4283,1.1017763531,0.1912693856,0.43878705,1.796016865,-1.1008824534,-0.5098793787,-0.8542313513,-1.0628564704,,,,,,,,,ds1_3,,True,False,71.4339908953,,78.5027819929,
SCO4284,-0.26481227900000004,-1.0494368479,0.7647341164,2.0417637363,-0.8389906114000001,-1.053864513,0.5004372813,-0.0998308826,,,,,,,,,ds1_3,,True,False,51.7577137076,,50.8219524532,
SCO4285,0.4483263764,0.191014665,0.7956855650000001,1.9527208747,-0.7843576565,-0.3398150867,-1.0229158817,-1.2406588562,,,,,,,,,ds1_3,,True,False,75.3793626707,,42.1219018715,
SCO4286,-1.316116365,0.6567628632,1.3539749967999999,0.19888195660000002,-1.6631607223,-0.5250868980000001,0.4428031952,0.8519409735,,,,,,,,,ds1_3,,True,False,80.8295397066,,87.7212948912,
SCO4288,0.0168774522,-0.0123337932,0.4447881972,2.2957275547,-0.2489439448,-0.3217246905,-1.0564220518,-1.1179687238,,,,,,,,,ds1_3,,True,False,59.4714213455,,42.0586747597,
SCO4291,-0.1389573174,-1.1107029582,1.8022783224,0.9966060086,0.2515672757,-0.031094646700000002,-0.2232468887,-1.5464497956,,,,,,,,,ds1_3,,True,False,49.0010116338,,21.5604451189,
SCO4292,-0.38740851070000004,-0.07761443030000001,1.6598295224,1.5838779095,-1.247532128,-0.5414293683,-0.8419417444,-0.1477812502,,,,,,,,,ds1_3,,True,False,8.8138593829,,73.7733940314,
SCO4300,-0.8104602709000001,0.4104515368,-0.6334074552,2.2415821487,0.6155661949,-0.2878913377,-0.9998487181000001,-0.5359920985000001,,,,,,,,,ds1_3,,True,False,93.1714719272,,38.0880121396,
SCO4301,-1.0188412325,-0.5238819413,-0.39286251320000004,2.4248634281,0.5391509279,-0.35693570220000004,-0.40527501930000004,-0.26621794730000004,,,,,,,,,ds1_3,,True,False,95.6120384421,,80.0708143652,
SCO4302,1.3676863533999999,0.010816426700000001,-0.3939639439,1.5043160839,-1.3982206005,-1.091539625,-0.5308958976,0.531801203,,,,,,,,,ds1_3,,True,False,19.7395042994,,21.0546282246,
SCO4305,-1.9489715566,0.8689381804,1.3078396234,0.8079801309,-0.4544692374,-0.8506643278,-0.1069189333,0.3762661203,,,,,,,,,ds1_3,,True,False,5.2731411229,,64.1122913505,
SCO4306,-0.2956523848,1.6220740247,0.4506734752,0.9467732625,0.4775853007,-0.4694692405,-1.3375250234,-1.3944594144,,,,,,,,,ds1_3,,True,False,25.8472432979,,57.1446636318,
SCO4310,0.16614398930000002,1.3288393793,-0.0421099198,1.5329072100999999,-0.20191332280000002,-0.0312612948,-1.4877437017,-1.2648623396,,,,,,,,,ds1_3,,True,False,48.6342943854,,33.2701062215,
SCO4312,0.4055865396,-0.3973313384,1.1801512789,1.5268318563999999,-1.3231612544,-0.6254539063,0.48785170520000004,-1.2544748811,,,,,,,,,ds1_3,,True,False,51.6818411735,,36.4946889226,
SCO4315,-0.4641448678,-0.0323173196,-0.0060149358,2.3467835554,0.4897305753,-0.4536119214,-0.7634403264,-1.1169847597,,,,,,,,,ds1_3,,True,False,3.0475467881,,75.9736975215,
SCO4319,0.947939904,-0.23876800310000001,1.4268374478,1.1885385494,-0.29735806060000003,-1.3705096163000001,-0.46994250270000004,-1.1867377186,,,,,,,,,ds1_3,,True,False,43.4243803743,,4.8684876075,
SCO4327,-0.28907136510000003,1.3246301636,1.2891520189,0.5831739484,0.10129668800000001,-0.2203921408,-1.0686023434,-1.7201869696,,,,,,,,,ds1_3,,True,False,86.5705614568,,66.1229135053,
SCO4329,-0.3375125645,-0.8512567776000001,0.19686455490000002,2.0819434899,0.8174228711,-0.16775605270000002,-0.3319898941,-1.4077156269,,,,,,,,,ds1_3,,True,False,26.0242792109,,76.2771876581,
SCO4331,0.6489861806,0.3397924208,1.685999086,0.7079911987,-0.0772090037,-0.9081118199,-0.7431986868,-1.6542493757,,,,,,,,,ds1_3,,True,False,21.5351542742,,87.3039959535,
SCO4335,0.6555342802,1.2711297755,-0.0234773126,0.9581652421,0.7154718291000001,-0.8955046195,-1.5929563591,-1.0883628358,,,,,,,,,ds1_3,,True,False,96.9777440567,,21.282245827,
SCO4336,-1.6652768513,1.2674219384,1.1312769633,1.1062264171,-0.4441761905,-0.4030209362,-0.8600745332,-0.13237680770000002,,,,,,,,,ds1_3,,True,False,48.5331310066,,64.9468892261,
SCO4337,-0.45285754850000004,0.0968439465,1.6589474834,1.5626979982,-1.1373202562,-0.7355256232,-0.1330046567,-0.8597813434,,,,,,,,,ds1_3,,True,False,30.816894284299998,,71.9524532119,
SCO4346,0.5452149032,0.0770153022,-0.0150211844,1.4880670231,1.1215175064,-0.556742329,-1.7639267875,-0.8961244342,,,,,,,,,ds1_3,,True,False,8.4724329793,,90.3641881639,
SCO4347,0.0716919917,0.8990137663000001,0.1482900909,1.3770861956,0.8955204471,-0.507041874,-1.5986210482,-1.2859395694,,,,,,,,,ds1_3,,True,False,92.741527567,,22.1547799697,
SCO4348,-0.4186386286,-0.9720857779000001,0.5012354383000001,1.9469459391,1.0620424629,-1.082588938,-0.5037788202,-0.5331316756,,,,,,,,,ds1_3,,True,False,69.7015680324,,61.0015174507,
SCO4349,0.0257140961,-0.3239321503,0.4726419925,1.9710182276000001,0.8247464600000001,-1.3196971663000001,-0.8586753375,-0.7918161221000001,,,,,,,,,ds1_3,,True,False,80.842185129,,65.3768335862,
SCO4350,0.0428637627,0.1950707647,0.582469342,1.8705791982000002,0.6263513582,-1.3005370568,-1.054898951,-0.9618984180000001,,,,,,,,,ds1_3,,True,False,93.272635306,,66.995447648,
SCO4353,-0.4124605193,1.0120815805,-0.7772186480000001,1.9785944512,0.0644022335,0.2223464235,-1.2077875315,-0.87995799,,,,,,,,,ds1_3,,True,False,89.2261001517,,17.7162367223,
SCO4354,0.5516999116,-0.2784419515,-0.9615432633000001,2.0325112058,0.8155194333,-0.2615725837,-1.0661504119,-0.8320223403,,,,,,,,,ds1_3,,True,False,24.7091552858,,79.0844714213,
