"gene","ds1_PM","ds1_MM","ds1_BN","ds1_SN","ds1_PMN","ds2_PM","ds2_MM","ds2_BN","ds2_SN","ds2_PMN","ds1_cluster","ds2_cluster","ds1_var","ds2_var","ds1_median","ds2_median"
"ENSG00000213965",0.5723490923,1.1327404383,0.6755288583,-0.9674814346,-1.4131369543,0.0431062825,1.5759528189,0.4924281562,-0.9093881492,-1.2020991083,"ds1_1","ds2_1",25.1806880601,77.1610291992,22.058398381,17.8953454756
"ENSG00000214078",-0.9063142499,1.3242870357,0.9208717219,-1.2527751879,-0.0860693198,-1.4666905956,0.2017119332,1.6449459045,-0.0673124926,-0.3126547495,"ds1_1","ds2_1",45.9381324082,1.4165943914,84.7932928592,94.507082972
"ENSG00000242550",0.0437286617,1.4238909945,0.729543715,-0.9876205038,-1.2095428675,-1.4509932672,-0.0233870352,1.4942528655,-0.5848634507,0.5649908876,"ds1_1","ds2_1",84.7932928592,15.7559988436,79.618386817,96.7620699624
"ENSG00000005810",-1.3365958506,0.274593742,1.7109744357,-0.3313326488,-0.3176396783,0.4740531604,-1.7964476296,0.3420338739,1.1795673065,-0.1992067111,"ds1_1","ds2_2",30.153223475,6.4469499855,56.2879444926,29.6039317722
"ENSG00000005961",-0.6322544973,-0.4716842976,0.3083859993,1.8060047394,-1.0104519438,-0.3473007393,-0.3477033572,-1.377776157,0.4397292332,1.6330510202,"ds1_1","ds2_2",7.1407921365,78.2307025152,2.6597282452,3.1511997687
"ENSG00000006125",-0.909165785,-0.3321696686,1.9505994443,-0.2966880994,-0.4125758913,-1.1842347724,-0.8073285066,-0.3529979934,0.9816011633,1.3629601091,"ds1_1","ds2_2",26.7996530789,14.2815842729,52.7320034692,83.9549002602
"ENSG00000008438",-0.8752337153,0.7157593932,1.6117658599,-0.5400142398,-0.912277298,-1.9768619982,0.209117631,0.5229474724,0.6275337749,0.6172631198,"ds1_1","ds2_2",99.2772477595,99.9710899104,97.9184735473,96.9933506794
"ENSG00000009844",-0.9433592671,0.6369512893,1.4679458664,0.0806371898,-1.2421750784,-1.2057703968,-0.71004886,-0.4365395982,1.3818313839,0.9705274712,"ds1_1","ds2_2",24.6892165366,30.4134142816,43.8276958659,50.9684880023
"ENSG00000010671",-1.4774975495,0.4967801556,1.3534487769,0.3919605721,-0.7646919551,-1.3034826587,-0.4338764919,0.6745586462,-0.4915568157,1.55435732,"ds1_1","ds2_2",48.5978606534,0.1445504481,67.8519803411,66.8112171148
"ENSG00000012223",-0.7666435892,1.6831597013,0.6238400905,-0.7271318866,-0.813224316,-1.9780864777,0.2141070567,0.5614219129,0.6404272577,0.5621302503,"ds1_1","ds2_2",99.8265394623,99.392888118,99.0459670425,100
"ENSG00000013275",-1.3856263432,0.1089308409,1.7207114946,-0.1558620956,-0.2881538967,1.019146388,-1.5385104779,-0.6542379766,1.0754869825,0.0981150841,"ds1_1","ds2_2",15.5536282162,2.0237062735,44.4058976583,74.6169413125
"ENSG00000014216",-0.9771928134,0.5463487678,1.5391632606,0.0636542582,-1.1719734733,-1.698379766,-0.566063656,0.6391166889,0.6313287707,0.9939979624,"ds1_1","ds2_2",59.6415148887,11.2749349523,76.3804567794,96.7331598728
"ENSG00000023909",-0.3944280228,0.6599079882,1.5701238631,-0.5579836763,-1.2776201522,-1.9007960141,0.0409463278,0.6995900903,0.2463855461,0.9138740499,"ds1_1","ds2_2",65.2500722752,65.7415437988,44.6082682856,72.593235039
"ENSG00000026025",-1.2851558135,0.6565640834,1.3998543748,0.1889480173,-0.960210662,-1.8828524375,-0.1037931538,0.3698476854,0.8204121827,0.7963857231,"ds1_1","ds2_2",98.6123156982,95.114194854,99.3350679387,99.5952587453
"ENSG00000033178",-0.1859412865,0.5288757242,1.6435091757,-1.0694280441,-0.9170155693,-1.3208297919,-0.2511532237,-0.1914353953,-0.0129585996,1.7763770104,"ds1_1","ds2_2",29.7484822203,0.5782017924,46.5452442903,84.7643827696
"ENSG00000035403",-0.6878677098,0.4649356813,1.5877592864,-0.0273118991,-1.3375153587,-1.6692130071,-0.4661498148,0.3537349491,0.5138491277,1.2677787452,"ds1_1","ds2_2",78.4330731425,31.3674472391,81.5842729112,98.5834056086
"ENSG00000038002",0.3795393384,1.2275172924,0.6848943932,-0.7899199619,-1.5020310621,-1.1177785292,-1.00042318,-0.159684072,1.3937406552,0.884145126,"ds1_1","ds2_2",37.4096559699,42.7291124602,30.0375831165,65.1633420064
"ENSG00000042493",-0.7975746293,0.7127387633,1.5498656766,-0.2962590299,-1.1687707807,-1.7099322038,-0.4561018394,0.3511024318,0.6862852509,1.1286463606,"ds1_1","ds2_2",90.9800520382,69.8756866146,88.0023128072,96.9355305001
"ENSG00000047056",-0.8260256029,0.4607266736,1.7041181887,-0.2787849186,-1.0600343409,-0.9804201775,-1.2874057732,0.1706650968,0.7718185694,1.3253422846,"ds1_1","ds2_2",20.3237930038,43.3362243423,38.3347788378,22.5498699046
"ENSG00000047249",-1.353435699,0.4128228402,1.6288203364,-0.1118122657,-0.5763952119,-1.8480038495,0.0912740603,1.1047019869,0.0580454227,0.5939823796,"ds1_1","ds2_2",31.6854582249,3.9028620989,45.1575599884,72.9979762937
"ENSG00000051382",-0.3099958022,1.3627709939,0.9778246408,-0.8949899976,-1.1356098349,0.0438379108,-0.5927326934,1.1367292523,-1.5552296697,0.9673952,"ds1_1","ds2_2",40.5897658283,22.0005782018,51.0841283608,19.1673894189
"ENSG00000051523",-1.4819057692,0.1047573284,1.6412393579,0.0474574068,-0.3115483238,-1.9031770523,-0.0974322969,0.5188268008,0.7144049995,0.7673775489,"ds1_1","ds2_2",89.3032668401,95.0563746748,97.6293726511,94.3625325239
"ENSG00000054523",-1.5079142755,0.0528064981,1.4116937556,0.6256872935,-0.5822732717,0.1104462015,-1.710828594,-0.2439749435,1.3098101902,0.5345471458,"ds1_1","ds2_2",65.6548135299,25.9612604799,66.261925412,11.7664064759
"ENSG00000055147",-0.9045761594,0.8966219524,1.5019370406,-0.8017811001,-0.6922017335,-0.7589325441,0.1332914764,-0.5339275711,-0.7333943452,1.8929629841,"ds1_1","ds2_2",20.4105232726,18.4157270888,35.8485111304,54.6978895635
"ENSG00000055163",-1.1936156596,0.2038301725,1.5679438448,0.3847729837,-0.9629313414,-1.8283085376,-0.094605821,0.137825027,0.7582503416,1.02683899,"ds1_1","ds2_2",86.1231569818,50.534836658,91.298063024,87.0771899393
"ENSG00000057663",-0.9090807291,0.8852248238,1.476969511,-0.4502049192,-1.0029086865,-1.1798472865,0.0526522985,-0.4737659263,-0.2240184541,1.8249793685,"ds1_1","ds2_2",12.6337091645,51.1997687193,38.4504191963,24.1110147441
"ENSG00000058063",-1.5598103101,-0.0355657531,1.2941223209,0.8008565934,-0.4996028511,-1.7946696232,-0.3630558953,0.4687530446,0.8700590226,0.8189134513,"ds1_1","ds2_2",79.7340271755,57.5888985256,89.2454466609,68.777103209
"ENSG00000062598",-1.0394569602,1.3267508202,1.060505932,-0.4225967749,-0.9252030172,-1.9859060669,0.4199444499,0.3473486794,0.5180269484,0.7005859891,"ds1_1","ds2_2",24.5157559988,81.8733738075,48.3376698468,52.67418329
"ENSG00000063854",0.35547658,0.771027362,1.2273055121,-1.1404018821,-1.2134075719,-1.4953065754,-0.5405664621,-0.0719372638,0.7037344479,1.4040758535,"ds1_1","ds2_2",7.5744434808,21.9716681122,38.1613183001,55.420641804
"ENSG00000065357",-1.5815509261,0.5854524069,1.4341825716,-0.1796486249,-0.2584354276,-1.7946993506,-0.2496231395,0.5888933034,0.3335000911,1.1219290956,"ds1_1","ds2_2",50.4191962995,50.8528476438,69.9335067939,67.331598728
"ENSG00000067225",0.3996320278,0.7287886643,1.1494705997,-0.695389394,-1.5825018977,-0.9327738904,0.5743960085,-1.2709551222,0.1599481836,1.4693848205,"ds1_1","ds2_2",93.437409656,8.1815553628,97.0511708586,59.1500433651
"ENSG00000068079",-1.8028419728,0.2208808229,1.2659923883,0.0025533237,0.3134154379,-1.5849776691,-0.7284141629,0.4487521043,0.8389402952,1.0256994325,"ds1_1","ds2_2",46.4006938422,41.4281584273,55.3917317144,76.2648164209
"ENSG00000069974",-1.0126019987,1.0830068605,1.2950353134,-0.3725560717,-0.9928841035,-1.9274906099,-0.0061800497,0.4866629874,0.7013082194,0.7456994528,"ds1_1","ds2_2",85.1980341139,66.2908355016,88.2625036138,97.7161029199
"ENSG00000070367",0.3651762255,1.0976501822,0.8497643446,-0.7918279793,-1.520762773,-1.2217562833,-0.9451284623,0.2310731213,0.3818317281,1.5539798963,"ds1_1","ds2_2",38.1613183001,7.5744434808,51.2864989881,57.4443480775
"ENSG00000071127",-1.8878782795,0.6083200204,0.969899788,0.3513140585,-0.0416555874,-1.8239343484,-0.2658126482,0.388137777,0.8967351367,0.804874083,"ds1_1","ds2_2",87.4530211044,64.9320612894,94.7961838682,98.323214802
"ENSG00000072135",-0.2705115362,1.5946990772,0.6524146796,-0.9401592424,-1.0364429781,-1.5103575866,-0.4667784133,1.0711509676,1.1397126333,-0.2337276011,"ds1_1","ds2_2",66.0017346054,34.2873662908,64.7586007517,21.3934663197
"ENSG00000072818",-1.3576874742,0.0329654653,1.5185888908,0.5475406071,-0.741407489,-1.7462171505,-0.3768100102,0.3893303607,0.5890810041,1.1446157959,"ds1_1","ds2_2",83.4634287366,15.6692685747,89.5345475571,77.8982364845
"ENSG00000073969",-0.7025048033,0.7223989244,1.3560317592,0.0863815081,-1.4623073885,-0.9495026722,-0.7021964117,0.0627276034,1.8759234268,-0.2869519463,"ds1_1","ds2_2",36.1954322058,6.4758600752,46.8921653657,89.8814686326
"ENSG00000074370",0.6613962704,-0.8981838935,0.9199763776,0.8151447236,-1.498333478,0.3330660747,0.282809191,-1.1432669684,-1.0330222341,1.5604139368,"ds1_1","ds2_2",50.0144550448,70.1936976005,85.9496964441,0.0578201792
"ENSG00000075651",-0.2413114823,1.1767756268,1.155533411,-0.9121289155,-1.17886864,-1.9550192613,0.5843635712,0.460156956,0.7794179252,0.1310808089,"ds1_1","ds2_2",66.9846776525,25.5565192252,58.3116507661,66.6666666667
"ENSG00000076201",-0.9146603483,0.6065685817,1.6797065309,-0.5565915893,-0.8150231749,-1.3170594406,-0.8021944337,0.234914598,0.3131678902,1.5711713862,"ds1_1","ds2_2",11.5640358485,11.1014744146,15.9294593813,46.1115929459
"ENSG00000076641",-1.0511015136,1.2648794535,1.1614121115,-0.7077648648,-0.6674251866,-1.6406543716,-0.4171356112,0.0201778052,1.188971123,0.8486410546,"ds1_1","ds2_2",77.3633998265,68.5169124024,47.5860075166,30.6302399537
"ENSG00000079385",-0.8194016898,1.5363518343,0.8525789334,-0.7154741683,-0.8540549096,-1.9662860563,0.1397098842,0.5763740031,0.6094395086,0.6407626603,"ds1_1","ds2_2",89.4189071986,97.6582827407,57.5310783463,85.9786065337
"ENSG00000079435",-0.3950783056,1.0223914004,1.3245448578,-0.7119828234,-1.2398751292,0.2862922246,-0.6550587906,-1.1078750281,-0.3036274901,1.7802690842,"ds1_1","ds2_2",40.3295750217,64.12257878,16.1896501879,1.3876843018
"ENSG00000079739",-0.1629289612,0.5941372738,1.1858188544,0.1679341285,-1.7849612955,-1.6525923021,-0.4456004554,0.0660779832,1.0412306809,0.9908840934,"ds1_1","ds2_2",53.7727666956,14.9176062446,58.629661752,97.1089910379
"ENSG00000081154",-0.2961944295,1.902601255,-0.1718476619,-1.0592340441,-0.3753251196,-0.5096720454,0.6470759431,-1.421344295,-0.2174063351,1.5013467323,"ds1_1","ds2_2",17.8375252963,27.6091355883,55.5941023417,29.083550159
"ENSG00000082212",-1.4591395876,0.1545012495,1.4013632545,0.6144135983,-0.7111385147,-0.6900747508,-0.3335444025,0.069759673,1.882766609,-0.9289071287,"ds1_1","ds2_2",71.2922810061,3.4692107546,79.5605666378,85.2558542931
"ENSG00000084733",-1.6148338514,0.1055266944,1.4696258713,0.3519462325,-0.3122649468,-1.5668630966,-0.7114680011,0.3147908871,1.0589547483,0.9045854622,"ds1_1","ds2_2",73.8652789824,57.4443480775,82.6828563169,88.6672448685
"ENSG00000085265",-1.028301442,1.0924625778,1.2693952759,-0.3142367597,-1.019319652,-1.9746679589,0.5043490729,0.765583728,0.275315003,0.4294201551,"ds1_1","ds2_2",99.2194275802,92.8302977739,99.2483376698,96.8777103209
"ENSG00000085491",-0.7568195686,1.128781147,1.2199585352,-0.3500488486,-1.241871265,-1.6077736663,-0.7007459136,0.4804950816,1.0196216619,0.8084028363,"ds1_1","ds2_2",54.6400693842,23.3304423244,33.5935241399,83.5212489159
"ENSG00000085832",-1.7807652876,0.440297907,1.0439099521,0.6489240984,-0.3523666699,-0.988296098,-0.9131959441,-0.4561813581,0.8610863045,1.4965870957,"ds1_1","ds2_2",45.5623012431,13.2408210465,71.3501011853,64.4116796762
"ENSG00000088832",-1.4475444439,0.9549469915,1.2537348203,-0.1244678442,-0.6366695237,-1.4124807949,1.2597447818,-0.9183978849,0.5152876486,0.5558462493,"ds1_1","ds2_2",80.9771610292,33.738074588,88.0312228968,88.6383347788
"ENSG00000089050",-0.4775465534,1.1760812736,1.223722123,-0.813225401,-1.1090314423,-1.9803941378,0.4848818627,0.2533758552,0.6813918009,0.560744619,"ds1_1","ds2_2",29.4015611448,80.2833188783,8.470656259,40.8210465452
"ENSG00000089820",-1.6054545973,0.1439522973,1.5189302024,0.1869192214,-0.2443471238,-1.4730785546,-0.647393895,-0.0523856946,0.9322859599,1.2405721843,"ds1_1","ds2_2",75.1662330153,25.3541485979,88.7828852269,90.459670425
"ENSG00000090376",-1.6045051066,0.520187378,1.393414254,0.133197146,-0.4422936715,-1.94856373,0.2816086495,0.69762355,0.7739022887,0.1954292419,"ds1_1","ds2_2",73.5761780862,31.6854582249,82.8852269442,57.7334489737
"ENSG00000091106",-0.649088562,1.5502069066,0.8194788626,-0.7512811636,-0.9693160436,-1.9826599399,0.2444256194,0.6167281503,0.5546693832,0.5668367871,"ds1_1","ds2_2",79.4738363689,87.3373807459,52.4718126626,93.4952298352
"ENSG00000093167",-1.254915127,1.1433082511,1.2229029527,-0.5053829892,-0.6059130875,-1.8789929208,0.3418622611,-0.0422479119,1.0171893691,0.5621892025,"ds1_1","ds2_2",65.192252096,20.3527030934,70.3382480486,56.4035848511
"ENSG00000096006",-0.8626089389,1.003209701,1.4182244947,-0.6718317145,-0.8869935424,-1.9506153858,0.0693952228,0.5879275411,0.7111529892,0.5821396328,"ds1_1","ds2_2",99.0459670425,99.4507082972,92.974848222,93.7554206418
"ENSG00000096696",-0.6818225169,-0.4984967624,1.925474527,0.015712672,-0.7608679196,0.1421036652,-0.8015836711,-1.1943842682,0.1548213895,1.6990428846,"ds1_1","ds2_2",0.8673026886,29.9797629373,0.8673026886,24.3422954611
"ENSG00000100097",-0.8837860067,-0.6183137962,0.8254843553,1.547911314,-0.8712958664,-1.1598769903,-1.1383237483,0.1377941762,1.1360554042,1.0243511582,"ds1_1","ds2_2",79.618386817,98.9881468633,30.5001445504,50.3324660306
"ENSG00000100242",-1.3437870245,1.418487683,0.8607716893,-0.5104384469,-0.4250339008,-1.8100526023,1.1739010233,0.0904935188,-0.034258521,0.5799165813,"ds1_1","ds2_2",78.1150621567,24.7759468054,87.3662908355,90.7198612316
"ENSG00000100345",-1.75462232,-0.0364323089,1.2412808582,0.6125771523,-0.0628033816,-1.8917310743,-0.1127891841,0.4563532387,0.8054148343,0.7427521854,"ds1_1","ds2_2",94.275802255,59.6415148887,98.0630239954,99.8265394623
"ENSG00000100504",-1.6112558434,0.0183861866,1.3175594581,0.6987503573,-0.4234401587,-1.7746435018,-0.3623700932,0.3577651814,0.8245474305,0.9547009831,"ds1_1","ds2_2",95.9814975426,94.5938132408,98.091934085,98.9014165944
"ENSG00000100568",0.4544830518,0.4509066254,1.2436880016,-0.4686918741,-1.6803858047,-0.5709792835,-1.3212404799,-0.4445297589,1.1841921697,1.1525573525,"ds1_1","ds2_2",17.635154669,18.3868169991,42.6134721018,31.0494362533
"ENSG00000100902",0.6865016648,0.8971172683,0.6761373076,-0.5325987557,-1.727157485,-0.581860586,-0.6674048251,0.2011088419,1.8706012504,-0.8224446812,"ds1_1","ds2_2",58.8320323793,7.1986123157,77.3633998265,91.7606244579
"ENSG00000100934",-0.9651207607,0.2493215596,1.8353903939,-0.4856991735,-0.6338920192,-1.9130821244,0.7428295417,-0.0735506756,0.5533885547,0.6904147036,"ds1_1","ds2_2",48.4822202949,4.8279849668,60.5666377566,74.3856605955
"ENSG00000101152",-0.7480405004,0.4772519429,1.5863828106,-0.0133355485,-1.3022587047,-1.8539692092,-0.2409881407,0.5329422682,0.8003707598,0.7616443219,"ds1_1","ds2_2",64.7586007517,28.6788089043,77.7970511709,78.7221740387
"ENSG00000101421",-1.6595969712,0.3224115587,1.4340024351,0.1525130261,-0.2493300487,-1.6041459514,-0.6446724143,0.2878034668,1.0329130424,0.9281018565,"ds1_1","ds2_2",54.0907776814,57.8490893322,61.144839549,70.6273489448
"ENSG00000101474",-1.2294422989,0.885921094,1.2513128918,0.1485112541,-1.0563029409,-1.8979316164,-0.1003460275,0.4749323182,0.7305675459,0.7927777798,"ds1_1","ds2_2",93.6108701937,72.4486845909,96.7331598728,97.9473836369
"ENSG00000101608",-1.5935753339,0.6107903773,1.2726885393,0.3164019821,-0.6063055648,-1.7853836455,-0.3913612976,0.5454487344,0.6908210416,0.940475167,"ds1_1","ds2_2",96.5307892454,56.5192252096,98.930326684,97.7739230992
"ENSG00000101843",0.2439178834,1.2702398384,0.7510797446,-0.8185935379,-1.4466439286,-0.5843082309,-1.5150656088,-0.0469072576,0.9032898387,1.2429912585,"ds1_1","ds2_2",23.6195432206,27.3778548714,31.6276380457,49.5229835212
"ENSG00000102007",-1.3072778958,0.85833051,1.1977419167,0.273430225,-1.0222247559,-1.971384381,0.4035758263,0.3172843423,0.4406064564,0.809917756,"ds1_1","ds2_2",85.7473258167,92.6568372362,89.997108991,58.6007516623
"ENSG00000102010",-1.1735081634,-0.1235020257,1.568224721,0.609885324,-0.8810998559,-1.4959138262,-0.8914125794,0.5915095409,0.8466112844,0.9492055803,"ds1_1","ds2_2",73.7496386239,94.6805435097,54.9291702804,50.6215669269
"ENSG00000102144",-1.7840006665,0.3951711225,1.2865490466,0.0318749077,0.0704055897,-1.7834394417,-0.2524193311,0.2118252492,0.7583789483,1.0656545752,"ds1_1","ds2_2",89.0719861232,26.1347210176,97.2246313964,99.5085284764
"ENSG00000102606",0.1625584118,-0.112071629,1.5701941233,-0.0415095783,-1.5791713279,-1.2380428665,-0.9167424751,-0.0802933431,0.8699532861,1.3651253987,"ds1_1","ds2_2",4.7123446083,35.2124891587,33.9982653946,37.3518357907
"ENSG00000102837",-0.5106886822,1.7520678751,0.4627074947,-0.8108044928,-0.8932821948,-1.8545394423,0.2241047314,0.7825162817,0.9429225871,-0.0950041579,"ds1_1","ds2_2",98.8146863255,97.022260769,95.345475571,97.5137322926
"ENSG00000102879",-1.8531360327,0.2341723432,1.1857120188,0.291737956,0.1415137146,-1.782382628,-0.3771362839,0.4537592933,0.9533162473,0.7524433714,"ds1_1","ds2_2",95.1431049436,62.9372651055,99.0748771321,98.930326684
"ENSG00000103811",-0.854098758,-0.3741574057,1.8403148476,0.2214433554,-0.8335020393,-0.7206975114,-1.2017484438,-0.014882303,0.2072332715,1.7300949867,"ds1_1","ds2_2",87.8866724487,95.4032957502,63.8045677942,26.6551026308
"ENSG00000103966",-1.115649265,0.1524295167,1.6264427712,0.3267362245,-0.9899592474,-1.7977492444,0.0099884794,1.0128445984,0.8575092355,-0.082593069,"ds1_1","ds2_2",29.6328418618,43.3651344319,22.2029488291,37.2361954322
"ENSG00000104687",-1.3136549832,0.2971704005,1.6696322605,-0.0224131015,-0.6307345763,-1.9858462214,0.2907005212,0.5975053576,0.4698006199,0.6278397226,"ds1_1","ds2_2",67.7363399827,84.0416305291,72.2463139636,50.6793871061
"ENSG00000104812",-0.0796719342,1.1261274534,1.1258427529,-0.8641946974,-1.3081035748,-1.9557706252,0.1670136608,0.8279223931,0.4781071852,0.4827273861,"ds1_1","ds2_2",77.2188493784,18.9071986123,68.5169124024,95.0563746748
"ENSG00000105122",-1.2441921492,0.7195468843,1.4149462718,0.0724629062,-0.9627639131,-1.9502038546,0.1573006089,0.3911307569,0.5658027147,0.8359697741,"ds1_1","ds2_2",55.5651922521,79.9363978028,51.6623301532,77.3344897369
"ENSG00000105383",0.097783923,1.7743168883,0.0462594567,-0.9639176546,-0.9544426133,-0.3581432298,-0.9236521448,0.3656404558,-0.8582122659,1.7743671847,"ds1_1","ds2_2",41.2257877999,63.0239953744,46.3428736629,25.7010696733
"ENSG00000105568",-1.1542061255,0.2826419012,1.4924657053,-1.0745543229,0.453652842,-1.4253687433,-0.8117823781,0.1102051892,0.930735193,1.1962107393,"ds1_1","ds2_2",32.2058398381,27.7247759468,65.3657126337,93.0904885805
"ENSG00000106772",-0.7366844253,1.3821926684,1.0081724388,-0.541272556,-1.1124081259,-1.4890858248,-0.5246481567,1.0002522202,1.2114715291,-0.1979897679,"ds1_1","ds2_2",16.7389418907,52.2694420353,6.2734894478,40.1850245736
"ENSG00000107758",-0.3302134945,1.2138015538,0.9259234876,-0.2253646813,-1.5841468656,-1.848184353,0.3081356181,-0.0549093351,1.1248216542,0.4701364159,"ds1_1","ds2_2",27.406764961,22.8389708008,33.2755131541,40.531945649
"ENSG00000108219",-0.5989330083,0.4043785014,1.7611321839,-0.5102614582,-1.0563162189,-1.8782633376,0.1944018791,0.1487871037,1.1095682466,0.4255061082,"ds1_1","ds2_2",41.6883492339,30.5868748193,70.8008094825,50.4770164788
"ENSG00000108518",-0.9762997079,1.2003748281,1.170278993,-0.3336701555,-1.0606839577,-1.8597513961,-0.1493093504,0.4529327208,1.005128097,0.5509999288,"ds1_1","ds2_2",96.2705984389,53.1078346343,98.3810349812,99.5663486557
"ENSG00000109743",-1.6026205092,0.7987929243,1.0542986319,0.4451257171,-0.6955967641,-1.6853730375,-0.5122307359,0.3480658069,0.7436719827,1.1058659837,"ds1_1","ds2_2",88.2046834345,63.7178375253,94.4492627927,95.1720150332
"ENSG00000110047",-1.644303147,-0.1294247872,1.0793390351,1.0080483143,-0.3136594152,-1.9614847226,0.7260955718,0.6337587975,0.1546420787,0.4469882746,"ds1_1","ds2_2",80.7747904019,73.2870771899,85.573865279,44.3769875687
"ENSG00000110801",-0.9791244613,0.0987085668,1.7178670023,0.1853616467,-1.0228127545,-1.1934399937,-0.8813086673,-0.2597448943,1.2246859823,1.109807573,"ds1_1","ds2_2",47.4992772478,45.7068516912,58.4851113038,67.7363399827
